Unnamed: 0,unique_id,big_score,small_score,txt,review_words,review_lenth,区位,餐饮,房间设施,娱乐设施,店内设施,服务,风格化,安全,卫生,价格
59,1208277,['s3'],"['s2', 's1', 's2', 's1']","['卫生', '差', '服务', '糟糕', '风格', '差', '安全', '糟糕']","['地下一层洗衣机投币器', '地下一层厕所', '地下一层洗澡间', '地下一层房间（上，下铺木质床架）', '地下一层房间上铺', '地下一层房间下铺', '地上一层去那网夏艳艳旅馆广告图片啊！', '住了一晚上，第二天早上醒来一腿大红包啊！', '住了一天晚，第二天早上醒来一腿大红包啊！', '住了一晚上，第二天早上醒来就看见一腿大红包啊！']",176,0,0,3,0,3,0,0,0,3,0
60,1171799,['s3'],"['s4', 's4', 's3', 's3', 's4', 's4']","['位置交通', '很好', '周边环境', '很好', '设备设施', '一般', '服务质量', '一般', '环境卫生', '很好', '餐饮服务', '很好']",['酒店有点奇怪，反正不太舒适。以后应该不会选择这家了，有些入住的客人前台就带电梯，我们入住就没有人带电梯，害我们还坐错了电梯。真是服很差。在餐厅喝东西还给了一个破杯子。哎！'],89,0,3,0,0,2,3,0,0,0,0
61,1079930,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['首先，我们先说一下酒店位置，就在积水潭地铁站出来大概几百米的位置，来北京能在二环的位置已经算是特别特别优越的地理位置了，出门地铁，去哪儿都方便，酒店的环境也挺好的。', '入住一间主题房，很喜欢的风格，整体房间的感觉就是干干净净的，地中海风也还，海魂感觉也摆，反正就是很怀深的一种风格……哈哈哈', '然后我们说一下服务，进酒店办理入住还是很快捷的，服务人员也算专业且热情，退房也是很快的，没耽误多少时间，没什么不满意的。', '酒店的公共区域也还挺宽敞的，一楼有售卖的，二楼有晾衣服的平台，总之，比一般的快捷酒店还是觉着温馨一些，有些家的感觉。', '卫生还是不错的，卫生间也是干干净净的，出水洗澡的🚿花洒水流也很冲，洗个热水澡很舒服，地漏的下水也挺好的，不会有下水慢什么的不愉快。建议大家出行还是要自备洗漱用具，自己的放心些。房间的床单被罩之类的也都挺干净的，枕头被子也是较为舒适的，总体感觉还说干净卫生的。', '酒店的安全还是觉着比较安心的，门内有锁可以自行反锁，如果是来自由行，住这还是不错的，位置好，去天安门景山，国家大剧院，西单，王府井这些商业中心或者中心街区都是超级方便的，总之，是值得推荐的酒店。']",511,1,0,1,0,1,1,1,1,1,0
62,1367258,['s5'],"['s5', 's5', 's4', 's4', 's5', 's5']","['老板服务', '非常好', '设备设施', '非常好', '环境卫生', '很好', '餐饮服务', '很好', '周边环境', '非常好', '睡眠质量', '非常好']","['酒店交通很方便离地铁站也就5分钟路程，在礼士胡同的胡同口，很容易就找到。附近有早餐小食店还有一些火锅店和别的普通小饭馆可以解决一日三餐的问题很便宜很方便。', '酒店大厅和公共区域装修的很适合年轻人喝喝咖啡看看书，有很多老外入住，服务生的英语水平和态度都还不错', '房间有点点小，浴室里洗澡的地方和马桶是用一块浴帘隔开，洗完澡会有水漫出来，但好在有地巾擦擦也就没什么了', '对酒店要求不是太高的话的确是个不错的选择']",213,1,0,2,2,1,1,0,0,0,0
63,1334771,['s1'],"['s1', 's1', 's1', 's1']","['卫生', '糟糕', '服务', '糟糕', '风格', '糟糕', '安全', '糟糕']",['大是挺大的，特别的烂，跟照片完全不一样，大半夜，我说跟照片不一样，前台说那你退房吧 ，真的是无语了，想哭。实在是受不了了，请问退房了我去哪里？ 态度还非常差劲，最后只好住了，还一直漏水，不停滴答滴答一晚上没睡，真的和图片差的太太太太太大了 。'],125,0,0,3,0,0,3,0,0,0,0
64,1435139,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['简约式设计风格不错，要是带浴缸就更棒了，这是唯一的瑕疵，服务太多不得不说，随叫随到，很好，遗憾瑕疵觉得也就没有那么重要的。推荐提前预定北欧投影房，带浴缸还有小吧台。北京之行，充满怀念，落叶纷飞的季节。'],104,0,2,2,0,0,1,1,0,0,0
65,1438228,['s5'],"['s5', 's5', 's5', 's5']","['服务', '非常好', '位置', '非常好', '设施', '非常好', '早餐', '非常好']",['第一次一家人去北京旅遊，来之前己经看了不少酒店，想要体验北京.独有的四合院，打车来洒店门口很惊艳到了別有一番风味，京城就是不一樣，洒店員工服務不错送了水果上房。小孩也有糖果吃。比較安静周围，走几分钟就到了前门大街，天安门广场……'],118,1,0,0,0,2,1,1,0,0,0
66,1103254,['s4'],"['s4', 's5', 's5', 's5']","['卫生', '很好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['私汤温泉♨️给力哦！周围很安静，太阳照着暖暖的舒服，适合2天假期的小伙伴们！床很舒服，不软不硬，可以选择枕头的服务很人性化，有家的感觉。早餐也还不错，样式不是那么多且足够，如果夏天来可以BBQ也不错哦👍'],105,1,1,1,1,2,0,0,0,0,0
67,1222627,['s4'],"['s4', 's4', 's4', 's3']","['卫生', '很好', '服务', '很好', '风格', '很好', '安全', '一般']",['确实不错，值这个价格，就是酒店位置不太好找，在小区里面，网络电视很卡，淋雨器有点堵，排风扇管不了响了一夜'],56,2,0,2,0,0,0,0,0,0,1
68,1335155,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['老板很亲切，院子清静，房间卫生很好，屋里设备很齐全，很新。住的很舒服，以后常来。', '5分，环境不错，老板人好，房间宽敞卫生。']",68,0,0,1,0,1,1,0,0,1,0
69,1267810,['s4'],"['s5', 's5', 's4', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '很好', '安全', '非常好']",['酒店里机场近又有免费接机服务，对于晚上到的旅客很适合，酒店十分干净，也蛮宽敞，服务也不错，只是飞机从头顶飞过时声音比较大，如果怕噪音的朋友可能会觉得不舒服，但不怕噪音的就没什么～这边离市区还是比较远的，所以住了两晚后为了方便去玩就换酒店了～'],124,2,0,1,0,0,1,0,0,1,0
70,1541921,['s5'],"['s5', 's4', 's5', 's5', 's4', 's4']","['服务质量', '非常好', '设备设施', '很好', '环境卫生', '非常好', '位置交通', '非常好', '睡眠质量', '很好', '周边餐饮', '很好']",['在这里住了4天了，还要继续住两天，感觉不错，房间干净卫生，咖啡酒吧的东西也不错，适合我的口味，不过普遍量小，男生吃饱要加量，距离积水潭地铁站不是很远，十分钟步行足够，小西天公交车站更近，靠近大学区，最近的应该是北京师范大学，昨天去了趟后海，公交路程20分钟左右，人很多景很美~'],142,2,2,1,2,0,0,0,0,1,0
71,1385024,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['干净，卫生，客厅明亮，枕头蓬松，细节做的好，WIFI信号强。'],34,0,0,1,0,0,0,0,0,1,0
72,68132,['s4'],"['s4', 's3', 's5', 's5']","['卫生', '很好', '服务', '一般', '风格', '非常好', '安全', '非常好']","['大牌楼', '庭院', '大堂', '庭院', '夜景', '酒店坐落在昌平区，像是以前的大户人家的花园，占地面积很大，里边亭台楼阁，小桥流水，风景很优美。虽然去的时候还没出正月，但是北京的天空出现了少有的清澈湛蓝。入住的房间不大，但一个人睡，够了。整体感觉不错，如果下次来还会住的。']",146,2,0,2,0,1,0,0,0,0,0
73,1385036,['s4'],"['s4', 's4', 's5', 's5']","['卫生', '很好', '服务', '很好', '风格', '非常好', '安全', '非常好']",['整体价格偏贵，只为体验一下住四合院的感觉。房间比较窄，洗手间很宽敞，要是花洒水能大点就好。电视遥控器坏了，按不了台。地方比较难找，地址没写清楚，围着胡同找了两圈没找到，后来联系店家出来接的，晚上比较安静。'],106,3,0,2,0,2,0,0,0,0,3
74,411111,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '隔音', '非常好', '安全', '非常好']",['酒店总体来说比想象的要好，房间比较宽敞，卫生也不错，周边交通很方便，地铁公交都是出门就到'],48,1,2,1,0,1,0,0,0,1,0
75,585565,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']","['大厅的装饰特别美，房间很干净，下午两点后才可以办理入住，入住交付押金现金100元，早上五点五十天安门升旗，三点起床骑共享单车去天安门十分钟，三点多到天安门时已经有几十个人在等，', '天安门升旗国歌响起时激动人心，看升旗要早点去，去晚了排在后面就看不到仪仗队了']",134,1,0,0,2,1,2,0,0,1,0
76,86697,['s1'],"['s3', 's1', 's1', 's5']","['卫生', '一般', '服务', '糟糕', '风格', '糟糕', '安全', '非常好']",['看的是有宽带来工作才定的，后来说没有，还折腾了好几次换房间，居然要把我标间换成大床房，房间卫生也不打扫，服务极其差～'],62,0,0,3,0,0,3,0,0,3,0
77,1376191,['s5'],"['s5', 's5', 's5', 's5']","['卫生', '非常好', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['我选择的入住地点是北京新景家园小区一套房。我来说说感受吧。我们是我母亲，我姐夫带孩子，我带着孩子出游。一共五人。两间房，有厨房，暖气，卫生间。可以做饭！房间干净，两张1.8米的床，睡的很舒服！热水很好啊。洗澡很舒服！一家五口洗澡，不怕没热水，这点比一般酒店都好！再说说位置，北京地铁起步3元一人，鉴于我家人数，我们全部选择滴滴出行，这里出门前往天安门，故宫，天坛都是13元。如果去圆明园可以坐地铁，而地铁七号线很方便也很近！再说说吃饭。早晨起来，从房子步行100米到小区门口就是一个超级便宜的清真餐馆，吃饭巨便宜，小米粥1.5元，茴香包子2元一个，豆腐脑3元一碗。如果想自己做饭，小区门口的另一侧就是顺天府超市，啥都有卖！最后谈谈服务，店家很热情，有任何问题。随时解决！！！期间厨房灯泡不亮，很快过来解决，这次旅游，干净舒服性价比超高，让妈妈高兴不已，连说下次来还选这家，并要推荐其他朋友过来住呢！而我的孩子和姐夫的孩子夜夜睡的安稳，高兴的说，睡的太舒服了。相比北京高冷的冬天，这次的住宿选择让我们感受到春天的温暖。最后，北京古迹太多，需要慢慢品味，对孩子学习历史很有帮助，三天太短，还会再来！暂别，北京！'],507,1,0,1,0,0,1,0,0,1,0
78,1316227,['s4'],"['s4', 's5', 's4', 's4']","['卫生', '很好', '服务', '非常好', '风格', '很好', '安全', '很好']",['离北京南站，北京站几站地铁路线就能到，相对还是比较方便的，老板是个帅哥很热情，打电话问知地址的时候还亲自来接，还帮忙提行李和铺床单被套，这么热情又长的帅的男人真的不好找了，哈哈，小区门口外就有超市，有饭店还算是比较方便的'],114,2,0,2,0,0,1,0,0,0,0
79,1322200,['s5'],"['s5', 's5', 's4', 's4']","['卫生', '非常好', '服务', '非常好', '风格', '很好', '安全', '很好']",['还不错，其实房间有点小，但很干净，温馨！公共区域也设计的很温馨，下次来还可以定！'],44,0,0,1,0,1,0,0,0,1,0
80,948048,['s5'],"['s5', 's4', 's4', 's4']","['服务', '非常好', '位置', '很好', '设施', '很好', '卫生', '很好']",['挺好的，就在颐堤港对面，前台人员服务态度很热情，保安帮忙安排指挥停车，酒店走廊很有特色，房间里也很安静，装修布置很有特色，我是需要到对面颐堤港办点事，所以住在这里非常方便，到了酒店前台问了前台价格，发现网上便宜，到网上订的，服务人员耐心等待，网上订的特价房，也有早餐券，所以体验非常好，之前老评论说的卫生不好、有噪音，等问题，我非常认真的告诉大家，没有遇到！'],183,1,0,1,0,1,1,1,0,1,1
81,1315991,['s4'],"['s5', 's5', 's5', 's4']","['卫生', '非常好', '服务', '非常好', '隔音', '非常好', '安全', '很好']",['房间很干净，很明亮，房间隔音好，很安静，位置好找。前台美女很热情，酒店网不太稳定（可能都住满的原因吧），周围没商场超市买个东西实在不方便。我一个女子独自旅游最在乎就是安全问题，早上有个男人来敲门，问他有什么事，叽里咕噜也没听清他说什么，老半天没开门他就离开了。'],134,3,0,1,0,0,1,0,3,1,0
82,228725,['s4'],"['s3', 's5', 's5', 's5']","['卫生', '一般', '服务', '非常好', '风格', '非常好', '安全', '非常好']",['位置还是很好找，四周交通也方便。酒店是以前银号改造，风格比较有特色。但是房间真的超级小，并且旧，都十一月份了，还有蚊子嗡嗡叫。房间也一直有嗡嗡的声音，不知道是哪里发出来的。别的还好。所有店员的服务态度还是很不错，有礼貌。'],114,1,0,3,0,2,1,1,0,3,0
